f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,label
0.0,0.0,0.0,-0.26848411495678487,-0.1432664568890208,-0.08753894234360064,-0.4894602867596136,-0.4159726472275152,-0.13199014045000101,-0.6283114034533143,-0.671856168860715,-0.17350571047818605,-0.7563281083221955,-0.8678966376440006,-0.2145642921148459,-0.33607592860622176,-0.9232823362086792,-0.0634665933869448,-0.46216043954537445,-1.2807915824578249,-0.1420094363486147,-0.5289667032649886,-1.5007279623110459,-0.2092982233745371,-0.5741945304040793,-1.695676178308127,-0.26067528097306597,-0.15691831087324462,-0.9876115854487976,-0.09004872355504559,-0.2401018939450508,-1.4160937576212167,-0.15738382543751997,-0.2907023012199654,-1.686942470979075,-0.22657180546105843,-0.3344839352532131,-1.9120017310121096,-0.2791277841001917,0.024026154748672913,-0.955565735796445,-0.13248709900274297,0.01665075159142485,-1.3535166094821627,-0.21467465007062017,-0.001803653524906519,-1.6207655101954361,-0.2833676303064195,-0.03399325949572621,-1.8445085936981767,-0.33331704629083486,0.20463836840547608,-0.8424717543559297,-0.18203946764350903,0.29422944084415614,-1.120361120770846,-0.2563818951900947,0.33062636048941785,-1.3189156218533906,-0.2951908494149763,0.3397693077645641,-1.494960563281612,-0.3231555128263287,A
0.0,0.0,0.0,-0.30217215723482593,-0.12638782600273907,-0.07636021540961317,-0.5755434918384059,-0.4020335497726706,-0.1254454638721119,-0.6537954691304719,-0.7573076439765392,-0.19332248086210846,-0.49627577903991815,-0.9930094974257597,-0.23389313867401818,-0.5576871477581867,-0.840646024113017,0.03913947138563773,-0.7242234217963105,-1.1249074739588292,-0.12352837934107841,-0.6385027842439259,-0.8209552044836642,-0.197164142761802,-0.5564402251280496,-0.6932700982594837,-0.21769782615214398,-0.38798607078019454,-0.9216652368840574,0.005573595766057392,-0.5365684329049469,-1.2068913493382927,-0.16044639504735939,-0.45188184271036774,-0.83829867366381,-0.17263187706562474,-0.3766498902831703,-0.7214696340831956,-0.12556700342086888,-0.19598115881724448,-0.9529646257997623,-0.06151207575113309,-0.32934522795169596,-1.1896980945640263,-0.22785187292290024,-0.2685567483031402,-0.816069373636436,-0.1680864606743867,-0.19453366418992382,-0.6735024546911241,-0.06778738985274489,0.017718146826810322,-0.9444569110347757,-0.13847147596327505,-0.12970799355668833,-1.1294977400798227,-0.21250958151707938,-0.1319846717044627,-0.8748252377814364,-0.15135465024884762,-0.08469917959240532,-0.7371249794639358,-0.07364311845926771,G
0.0,0.0,0.0,-0.2897494410725346,-0.11872700716428619,-0.0866683045197966,-0.5692134565188071,-0.38792537664896254,-0.13729650619568912,-0.6641939729353704,-0.7340386921577872,-0.20492191658477624,-0.5020491685204249,-0.9670647848883647,-0.2449267721133348,-0.565630183934407,-0.8322900197893909,0.0413153124835909,-0.7291122656778505,-1.0999849914285562,-0.11936298835619075,-0.6415689031756613,-0.8004182434601856,-0.19247205098663311,-0.5609951491810338,-0.6859258045052402,-0.2143591099248591,-0.39349980214306207,-0.9193247009154987,0.01149610299686372,-0.542045657107499,-1.1931926479012618,-0.15558713298094878,-0.4604436472120519,-0.8279463767625811,-0.170356468839337,-0.3891356627970695,-0.7208919517074299,-0.12482532908385027,-0.19994259694423153,-0.9554040992442098,-0.05315800961501348,-0.33372536886093995,-1.1762720047650144,-0.22613331364448774,-0.2765621379765219,-0.8013592108408492,-0.170930258278277,-0.2083263081445008,-0.6684646605323618,-0.07226053430244653,0.014921320365055557,-0.9496469268483059,-0.12817819724107346,-0.1340972399187154,-1.133025344612986,-0.2091313302205744,-0.13607090645820297,-0.8693862075466514,-0.14950976830508428,-0.09229478194910373,-0.7252738640854411,-0.07188476098561122,C
0.0,0.0,0.0,-0.2578269645492318,-0.06401936196084246,-0.10870807513378802,-0.5097632563177689,-0.2885875831743515,-0.17439226551332282,-0.6181088808152343,-0.5578871393044614,-0.2554264065154468,-0.5573678226006722,-0.8161879368688456,-0.31555109386120184,-0.5264477435142138,-0.8153408700557613,0.006243595807274857,-0.6608504381295266,-1.1193058194804668,-0.15550648484046356,-0.6268901757843575,-0.9179475232516914,-0.2627727579958538,-0.5475104370686225,-0.7302375442272946,-0.3089994695080581,-0.36581112749758893,-0.9306891097455383,-0.01394577382349179,-0.48323716910474235,-1.3214889757802273,-0.18606200881810853,-0.46138734018580607,-1.0021374295918857,-0.2509414807086298,-0.40086032285894685,-0.7675087515541188,-0.2468008430140719,-0.18832681810764573,-0.9801360329693447,-0.06546615543962922,-0.2688781631324447,-1.384286030496731,-0.22783287398472357,-0.2803218591934829,-1.0658299778723168,-0.2321283568839791,-0.23818416473362256,-0.8019609066143403,-0.1826452808164841,0.00975437835484265,-0.9690833628550288,-0.12916330225475697,-0.031008638503745502,-1.2974026871359048,-0.22561231682841595,-0.09460446705804575,-1.12333500541592,-0.22009800484924696,-0.10891845142318048,-0.9124076099757198,-0.18572890768662081,D
0.0,0.0,0.0,-0.28098659349139404,-0.08594249139565951,-0.12543679666394714,-0.5361224897815102,-0.3387265587018134,-0.18966324384669794,-0.7022540111804405,-0.5915040226563827,-0.26603819092247094,-0.8097521727428041,-0.863143636718563,-0.32377935379959927,-0.532963239219482,-0.7964657114447268,-0.016530851727820914,-0.6705309922582516,-1.0979309814071303,-0.184370948876002,-0.6319526585714257,-0.9240697838072769,-0.30850813217917233,-0.5398498875347753,-0.7252193026942266,-0.3654826588850806,-0.37966449002152464,-0.9251242484210949,-0.023992551014155723,-0.5232866101209681,-1.3133907044401156,-0.19580227299594735,-0.5042565277191378,-1.0547027229074306,-0.29630879618976014,-0.4221688399190809,-0.810927310369893,-0.3267141551464932,-0.20726263312186066,-0.9895161192718502,-0.06269726079271977,-0.31664883532748234,-1.38094881763693,-0.21836709065775178,-0.3464946897149054,-1.15830050480051,-0.27861618380813935,-0.2935870830895687,-0.9035593853531652,-0.2764911993727292,-0.013036051847791974,-1.0018308520671397,-0.11421317060989578,-0.0469135760712984,-1.3838022423863554,-0.21142122257910573,-0.11806248827781468,-1.3375146899407704,-0.25160318343518084,-0.1336955994605723,-1.1717147603733709,-0.2579054513199252,Em
0.0,0.0,0.0,-0.28337623863745975,-0.03130080856524279,-0.11698282293826909,-0.56199453654707,-0.25485426661241944,-0.18376015023091832,-0.7235365820144797,-0.5045870306428121,-0.2604972765606644,-0.7372113828833708,-0.7616622141597261,-0.3200898488513427,-0.535931145077989,-0.8279763371998616,-0.03550271115443164,-0.6718021450715889,-1.2036701882150722,-0.17988576594218836,-0.6952970057520635,-1.198718408338865,-0.2751722290888495,-0.6696378888412297,-1.1257847107968866,-0.31890156300859257,-0.3553267373419823,-0.9347421621655363,-0.05114606931918108,-0.45520122402323354,-1.3582053698588032,-0.2367921425431669,-0.4526689975567276,-1.1372498750327928,-0.3160276221103162,-0.4179280951558814,-0.9180105373757879,-0.3186273033038677,-0.1629146081593929,-0.9852065961263777,-0.09286524589005193,-0.2370506270543621,-1.3815246732102635,-0.2627808508353556,-0.26154644975846325,-1.1589256298594488,-0.2884120587985748,-0.23300451035626774,-0.9221050166172517,-0.25098131406853214,0.04352239928377054,-0.9824918107830238,-0.1461396667960409,0.02819860424175992,-1.3559355717777661,-0.25506177400704205,-0.03369637519069917,-1.31148118868236,-0.2716183763082358,-0.05292314417509386,-1.1710562004561391,-0.2502513540850134,A
0.0,0.0,0.0,-0.27721180076121177,-0.061520711488488804,-0.11370986753120686,-0.5291277746333266,-0.24329686728468605,-0.17775690901285823,-0.7354565909435192,-0.407835526095915,-0.23556926385780866,-0.9243375891712606,-0.5207216151729748,-0.29212373560661115,-0.45863845589144414,-0.8387084936300883,-0.07574916244955936,-0.6420114764107555,-1.1659218077007336,-0.15397594310455376,-0.7403140295025269,-1.373407509412064,-0.22398026700579465,-0.8071247582431439,-1.5621891959751595,-0.2782662072803272,-0.2922546531954867,-0.9563405343733924,-0.09194669203281354,-0.44322413963459995,-1.362850273619283,-0.1556799975810956,-0.5268593625240382,-1.615530780198196,-0.22159432515155214,-0.5918483429163096,-1.8254706259300992,-0.27293888847146613,-0.1046284196537504,-0.9797517075688693,-0.12719499203569193,-0.18096184789209466,-1.37965745984578,-0.20558400462122917,-0.23571695222659134,-1.6317646564183306,-0.2672858226279677,-0.2931985914695476,-1.8506343157846254,-0.3129414061655608,0.09627000618601672,-0.9272850686605607,-0.1729387116915336,0.13145689290589,-1.2381084964801914,-0.24043001479505421,0.14056730575735957,-1.4445180035179086,-0.27283805490330565,0.13145546052611143,-1.6367744046937902,-0.2975804758967128,D
0.0,0.0,0.0,-0.22610431906857825,-0.07552213727806692,-0.11257130272479401,-0.37172850288311327,-0.33555190988896105,-0.1652984850780066,-0.2704701274093542,-0.5960302924526876,-0.20487726670181092,-0.1606920851045899,-0.7893578936286619,-0.2520805636370086,-0.46874714658952943,-0.8523681032085908,-0.12689624740529373,-0.6275928217680351,-1.2301889989074248,-0.1989673821428573,-0.7161565161448382,-1.4830799898590652,-0.2572666662911874,-0.8025313371506899,-1.7013900174247427,-0.31091928286796594,-0.29350980304703694,-0.9559560635904192,-0.16181932184442585,-0.3843221854551692,-1.4100972790844908,-0.23556339786442718,-0.4311752050426327,-1.7079916928508512,-0.3126109775172844,-0.4790264430606611,-1.9543665629520872,-0.3695704071446036,-0.118877960369843,-0.9267515556610256,-0.20968018168794536,-0.13511862123058124,-1.322109055671772,-0.33400764984547454,-0.13784484597672872,-1.593816782724227,-0.4388154677144825,-0.13897298969417954,-1.836965583437881,-0.5108611536429049,0.059506761961947825,-0.807169424750466,-0.2613460138718414,-0.02137344511888371,-0.9475196224856361,-0.40295182919084105,-0.06356410804354902,-0.7841052349077104,-0.44252615229359776,-0.08152909808910888,-0.6250136822523245,-0.4641388254112358,G
0.0,0.0,0.0,-0.23345791996230453,-0.07460280646192598,-0.12345623975610621,-0.37560162354499715,-0.307774773763334,-0.18085305968015192,-0.2805655837660862,-0.546517678280214,-0.2275529664369465,-0.1468007136662797,-0.7325775429701957,-0.2764403438834309,-0.4360934605046283,-0.8662393860083557,-0.10401040021792714,-0.5806504737172725,-1.2162100492952277,-0.18020037974029934,-0.6576714958597046,-1.4505990675663583,-0.24360895136268385,-0.7283882430394801,-1.6632100106149068,-0.29632827552180885,-0.2635109839310335,-0.9646563954837486,-0.12985898616203728,-0.3463321259362737,-1.4090830164768142,-0.19201575562327097,-0.38302564614137674,-1.6957198378042138,-0.2536779046602875,-0.42498452669883674,-1.9325806878797687,-0.30262854971704894,-0.09983392359985141,-0.9312324075411018,-0.17430878247652531,-0.10271961581177415,-1.2890125688250718,-0.27167610155200766,-0.11863414294652061,-1.5104225135432894,-0.34924838272014885,-0.1451235452409726,-1.7076646691759267,-0.4053834131658433,0.058346724759997595,-0.7951411349925966,-0.22842930971726133,0.01630233875001458,-0.9964275116324064,-0.319413053947462,-0.018109867947200962,-0.8507026247663132,-0.32764993319376534,-0.040634714150628914,-0.6907581344213592,-0.33419705765887453,C
0.0,0.0,0.0,-0.24779087091640808,-0.06633447157613272,-0.14432090240366222,-0.4720605759067863,-0.25513841209154664,-0.23259225950840548,-0.582441788254202,-0.48317778311567755,-0.3183148125363806,-0.6610933325833638,-0.7216676596752342,-0.3971484594792407,-0.5162763987389074,-0.8774796173415528,-0.11192663852410555,-0.6623936600235032,-1.2346626322582546,-0.23102587465757127,-0.7515418680565238,-1.4626984241730685,-0.31100981956596757,-0.8184253009513487,-1.6692220412467604,-0.3676960614727173,-0.32665494028846276,-0.9451436663201742,-0.13294061523277517,-0.4051865227467233,-1.3960507188229159,-0.317883128756602,-0.3878537602473706,-1.191334922207003,-0.3878864959265791,-0.37346771547398305,-0.9844489511693543,-0.38877895917653243,-0.13027785129337582,-0.9241001079644556,-0.17224154961287164,-0.14614934985088618,-1.3200271046553798,-0.3563317414489988,-0.16286428403158493,-1.0507059165161392,-0.35979813967691604,-0.1796288320724712,-0.8223744161212025,-0.3115226812475829,0.06775772290867711,-0.8232575921995661,-0.22273067172758165,0.05547347922731447,-1.114531185625921,-0.3474979134211895,0.02161436458300081,-0.9561817628714033,-0.33842811101358267,-0.0013835108773692934,-0.7922563346361056,-0.3014019165851823,D
0.0,0.0,0.0,-0.24061429209468496,-0.06610645515683562,-0.15223009362239193,-0.45111552841376956,-0.2622935027763597,-0.24928081554922896,-0.5491064810502136,-0.4639547266871051,-0.3446873560811021,-0.6070145083043045,-0.6772412487043157,-0.43143420117874515,-0.4664595462253676,-0.8788235158204881,-0.16127294748918167,-0.6246674068602708,-1.2516742115082111,-0.29634554393144785,-0.7171524551684106,-1.506437633849998,-0.3779918345943976,-0.7802328790632996,-1.7315624677798915,-0.427045953286503,-0.25432516369215574,-0.9671187678423774,-0.1792277013826824,-0.2914145124459145,-1.414989317318452,-0.3292851802931334,-0.30635672252071333,-1.6963210955371502,-0.4049312086912061,-0.3210782895284693,-1.939642806429792,-0.435876671317567,-0.04335599937578594,-0.9344723130752641,-0.21561652050851793,-0.039702915533626405,-1.1859574541503568,-0.4205528771021249,-0.0733256734876219,-0.8507412966169562,-0.42666657920951157,-0.10483112991352889,-0.5847605599737903,-0.3721094020244891,0.1646077205729277,-0.8146795971864277,-0.2621785048222251,0.15221755879388135,-0.9649067666005526,-0.42190252967193426,0.10912991564014095,-0.767164076368936,-0.4108109467999501,0.0715198395602108,-0.6055501746233592,-0.36142359289393955,Em
0.0,0.0,0.0,-0.23906891380415687,-0.06644308656853751,-0.13766498299705296,-0.46667352134378903,-0.3076231388002563,-0.23744934505635076,-0.4817019731500334,-0.6075092279769841,-0.33965019417398773,-0.38052888874916324,-0.8411685919006967,-0.4378771328122118,-0.5060654980595648,-0.9007548083909301,-0.15857646893359292,-0.6623000815469652,-1.366082081549248,-0.3099920855669014,-0.7205705524027809,-1.6639630157385144,-0.40685981889786155,-0.7612097732612022,-1.9229098992220974,-0.47325304801271767,-0.2874759453333554,-0.9577878579595241,-0.1772246914315975,-0.34399432897697385,-1.0796302981419366,-0.43543001395472164,-0.2941971049090918,-0.687309846944914,-0.49555690754958953,-0.25384972625523966,-0.40007223510368695,-0.47330044975254304,-0.07283362951039951,-0.949338134325369,-0.21223397824701193,-0.11737717690364347,-1.0082703554413242,-0.4429088905031274,-0.10450380787817344,-0.6309103715511644,-0.4008519472612159,-0.09927649781546277,-0.3887221841575144,-0.30870606699495073,0.13422389094809903,-0.893545607998341,-0.2590675434350118,0.08747123506924903,-0.9649655218162786,-0.3960935816089253,0.06306299031791912,-0.6976292735601585,-0.3467389030275115,0.0544028507807352,-0.5250292959440758,-0.26977746086538246,A
0.0,0.0,0.0,-0.26691724415022366,-0.08498556773250503,-0.13521937591035982,-0.4977439113794812,-0.31278577966104565,-0.21483038655296252,-0.616125744130631,-0.5685458124707992,-0.2962921935130528,-0.7368674063476899,-0.7872120809434622,-0.37072178013534063,-0.5607542169434919,-0.8375921010026005,-0.12146337150825025,-0.7497479689203673,-1.2110659113165745,-0.2662721187086056,-0.8524314779678502,-1.430093561162844,-0.34197925865773265,-0.9384797486393532,-1.6485932381500832,-0.3840022207489855,-0.34778298625568155,-0.9375750607130505,-0.14402309267955016,-0.4606192197619455,-1.3063776821607784,-0.39087262513731535,-0.4272382884369668,-1.0209693029147449,-0.4569572713081106,-0.388045887212518,-0.7549052878544529,-0.42435192600555904,-0.13266685770640133,-0.9570987511467519,-0.1839150124609192,-0.1797995133187851,-1.0066780405247817,-0.42852512718068564,-0.18397833468247995,-0.6060541063231015,-0.41787194604621175,-0.19317725141660397,-0.3288084499697186,-0.3268327854928514,0.08078153673685057,-0.9145882945488164,-0.23233897949181087,0.034064710105243694,-0.9706825844831684,-0.37080890930146904,-0.0005192664397451547,-0.6881356284111059,-0.33446552135484614,-0.032969260634009546,-0.47414951511708686,-0.26113213139649233,D
0.0,0.0,0.0,-0.2877022193569708,-0.06860681785397492,-0.1401622206746702,-0.5490488623571659,-0.3119325796388523,-0.22004871816110408,-0.6910480604971373,-0.5889390259645743,-0.30256473837742154,-0.730640322159891,-0.8658069068903513,-0.3750652917981417,-0.544302655778383,-0.8566383596083964,-0.09765780522834844,-0.7066592156151886,-1.1890193113546974,-0.24094102224330233,-0.7976887575474246,-1.403815632500429,-0.3301103510117319,-0.8754190274348517,-1.599175354932392,-0.38100867473547206,-0.3299903569665813,-0.9439843029992968,-0.12411924438913788,-0.4354468254607321,-1.3942215500553297,-0.36334845301897545,-0.46838603479437657,-1.3076490585023859,-0.4635891777408418,-0.4952841206558676,-1.1224477923831477,-0.457039878646356,-0.10675384512834882,-0.956749264675482,-0.16810184450200683,-0.17705023162622768,-1.0273285213685146,-0.4269403034457044,-0.19046975766704408,-0.6440364005852636,-0.44821665164611774,-0.2113078620433714,-0.34236667959203354,-0.3686110685192492,0.11558404139426474,-0.9038159153738531,-0.2193000516282904,0.05375490273798857,-1.001596625963759,-0.37924671455249437,0.017669684886068775,-0.7343840476992305,-0.357064498466248,-0.019839449600393157,-0.5012047168274772,-0.28636469739113807,D
0.0,0.0,0.0,-0.29045231380546405,-0.06234292469274926,-0.13551689372288553,-0.5521037661858136,-0.304195401316829,-0.21239607544066663,-0.6859175521418558,-0.5857893042378874,-0.29266455116938955,-0.7324812452761423,-0.860914046195296,-0.36312353405495135,-0.5550187273186223,-0.8501115111445146,-0.09316260817406634,-0.7141178341087676,-1.1793496601779223,-0.23732694617578348,-0.8012274468759301,-1.392591849094359,-0.3287083709131299,-0.8746146629924816,-1.588796475420686,-0.38083749721800036,-0.3418241818315536,-0.9397639217990809,-0.1202438821092114,-0.4458069192954645,-1.3741285228493956,-0.3559014367521845,-0.480199758087525,-1.298791601479028,-0.45603900915590045,-0.5074406375110524,-1.1305058886381747,-0.45136964679866276,-0.1201521006468543,-0.9560337445559485,-0.16485834642397545,-0.18616003017474608,-1.0231339337331191,-0.4187570387759528,-0.1932286816039275,-0.6411150324051726,-0.4373792558578578,-0.2065878991986715,-0.3380802250277444,-0.3575279834308028,0.10255425132737896,-0.9079895658850772,-0.21707186966086897,0.04446003154157028,-1.000803050016158,-0.37458593060247747,0.010026900020672925,-0.7343287213429435,-0.3517645918111954,-0.0234296773222675,-0.5016872169805913,-0.2808039236143902,D
0.0,0.0,0.0,-0.2878365275788416,-0.06155312939754523,-0.13450773472720945,-0.5529480631762511,-0.3057728441966551,-0.2100811155323673,-0.6875674447100614,-0.5901051168880621,-0.28856370564624323,-0.7266267068645064,-0.8656429159174907,-0.3572535276354597,-0.5528869392785105,-0.847318298824298,-0.09436195435924298,-0.7110502092987513,-1.1767671027864304,-0.23792410834208635,-0.7989862139331452,-1.388377218140907,-0.3287459488750829,-0.8726686167885993,-1.5861105714609967,-0.3811488103152631,-0.33945047460448863,-0.9406239287253899,-0.12127970633796967,-0.44079880880025796,-1.3696221414553666,-0.3578059280394272,-0.47377324150953065,-1.2981715794910764,-0.4587870754276195,-0.49884168007041196,-1.1364864541753463,-0.45520416445302536,-0.11708064312585437,-0.9595415022015755,-0.1652185281336727,-0.18080503526590985,-1.0193970790641005,-0.4197304396906555,-0.18886820515134856,-0.6348816464776051,-0.43878492796903473,-0.20356140781984267,-0.3309346058514083,-0.3595696185419246,0.10494154618438001,-0.914037761953645,-0.21662650604296546,0.05036254436922478,-0.99567936949347,-0.37507915951657206,0.016902667847092268,-0.7278459103247974,-0.3536142680676359,-0.01676295608082794,-0.4978898936627362,-0.2839058224622489,C
0.0,0.0,0.0,-0.2875991518563036,-0.057294693139874356,-0.13370024602622074,-0.5545258424699818,-0.3000642134707555,-0.20830846015716808,-0.689327032987359,-0.5860595357782267,-0.2853917835562891,-0.731752559538305,-0.8624799683566886,-0.35259975533424054,-0.5541493387019595,-0.8450151662117282,-0.09275398413224221,-0.7129697209804711,-1.1742015909467771,-0.23434920802615894,-0.8009084874948597,-1.3854289480007569,-0.3236816429920899,-0.8745032254770244,-1.5828054472781592,-0.37507710542199246,-0.3412531245978488,-0.9399714383704459,-0.11940517596201763,-0.44341706685847443,-1.3683470704065102,-0.35295183963617655,-0.4773543186916049,-1.295875832782914,-0.45127567570405047,-0.5020756981768447,-1.1330697838019166,-0.4456416779641858,-0.11947901721772232,-0.9587075554882714,-0.1631038105235482,-0.18552646667733208,-1.0120721831715178,-0.41380665185974536,-0.1914040784753701,-0.6291260476991148,-0.43048972371204763,-0.20234072058451225,-0.32785281450883913,-0.3500473576020761,0.1023669482835869,-0.9123790127354393,-0.21445362733607395,0.04326350699835127,-0.9880980735016198,-0.36969368897258315,0.010250301423168205,-0.7199858605008234,-0.34648447211732847,-0.020681204436077166,-0.4919150144865585,-0.27577959864271173,G
0.0,0.0,0.0,-0.29843018258742354,-0.09604347401875125,-0.13105557309909294,-0.5691580969637591,-0.33635258595372897,-0.20483625557392163,-0.7119053989440147,-0.6216055868899462,-0.2847026550852152,-0.72280916703592,-0.9021696894032074,-0.3537804978790553,-0.5399852135043429,-0.8701750135110639,-0.05657095083067398,-0.6718284747030495,-1.1690739495959612,-0.19315571398891127,-0.7516594586468711,-1.364254561640933,-0.28600638427161545,-0.8192319523490204,-1.5343417272958355,-0.3426451140210553,-0.33620287933935256,-0.9417895858013767,-0.08863834964216452,-0.43505614744650956,-1.4109698425674717,-0.3216523404063339,-0.4735184763072874,-1.328002382342124,-0.42583273704746316,-0.5020388134493943,-1.1433173219924795,-0.42505492392509164,-0.12163294287066159,-0.9370240615885488,-0.14084468818627974,-0.19062887651278343,-1.1154080823418435,-0.39245167292068106,-0.206618851838476,-0.7587616604163323,-0.41480434978839936,-0.22115839094947234,-0.4585603585932531,-0.338034511612039,0.09541792397616558,-0.8654940230877746,-0.2007623063836537,0.04519967188700459,-1.0592997339493475,-0.35317090018062447,-0.0013967163548926883,-0.841117750460565,-0.3350527867032975,-0.0425524008262279,-0.6249307644048937,-0.27080371507651474,D
0.0,0.0,0.0,-0.2999427188488198,-0.10491438078717984,-0.13138600155945804,-0.5684380298703492,-0.34475789241042554,-0.20604330170632942,-0.7126639759303046,-0.6279638485038092,-0.28722650789059534,-0.7174802773636868,-0.9067625239759715,-0.3578875316267411,-0.5349574522765087,-0.8711242802277943,-0.05783448412653101,-0.6704176592068789,-1.169854040806068,-0.1940277898333062,-0.751885220294294,-1.3646800383333102,-0.28450948950159116,-0.8218784999243798,-1.5386527552893565,-0.33906335231269097,-0.33189543554418416,-0.9433161823402249,-0.0891023138819371,-0.4332580076209884,-1.4120186370447425,-0.3210592488776649,-0.47022448407284706,-1.319673102361759,-0.4229441158493082,-0.4973801569460119,-1.132733232230788,-0.4205096215342211,-0.11873619217106908,-0.9382869622479924,-0.14048156966085226,-0.1896774344924693,-1.113062802960543,-0.3936987209288666,-0.21135499506907393,-0.7582811883125733,-0.4183620588449064,-0.22866948615998928,-0.45836586409374575,-0.34227208396750824,0.09574477429067982,-0.8654785453437571,-0.19914441506925143,0.04717409531449898,-1.0710055363074595,-0.35231319908275777,0.0020152683251691973,-0.8581091186418934,-0.33556718046842576,-0.03741943716559118,-0.640018570636221,-0.27199321192932924,Em
0.0,0.0,0.0,-0.3060120632562038,-0.10329138812671222,-0.13212902118447717,-0.5740645055952575,-0.3433031377344975,-0.20952731708130554,-0.7105082556432096,-0.6253934038779945,-0.2935893595847131,-0.7192805537491096,-0.9087373666163827,-0.366203576454918,-0.5356479941517583,-0.8753708716653238,-0.06304526415592045,-0.6664436414941641,-1.1890666775866383,-0.200348599714279,-0.7452256052348232,-1.3921369014923126,-0.29016443526185826,-0.8105791160296754,-1.5707535737690714,-0.3440434570080017,-0.33049864311593957,-0.9438064668662336,-0.09565097445267556,-0.4248388302198079,-1.425561471082564,-0.3300654280631062,-0.4676480963624211,-1.3323794739394645,-0.43039408067200663,-0.4976927769987176,-1.144064887388064,-0.4265943203337473,-0.1155564216418702,-0.9349149918941233,-0.1485632065558747,-0.1835475119029887,-1.1315650781988242,-0.4007467021289539,-0.20652745396680025,-0.7827850340885327,-0.4217584712755332,-0.2212932750255767,-0.4916381518188234,-0.34385247814416414,0.10229090796811074,-0.8606345007790289,-0.20917396661813784,0.05882217815011679,-1.0887811336998399,-0.3593782581514739,0.013486802820256194,-0.8868209335849883,-0.3400152514065679,-0.02322325003085522,-0.6791044633086534,-0.2755144710440065,D
0.0,0.0,0.0,-0.2966666690915244,-0.10260765423585927,-0.14330190681589347,-0.5552450334108363,-0.34022428536972366,-0.22289860833858163,-0.6904022747773771,-0.6169314242680343,-0.3057973506449816,-0.7025113498961524,-0.8988334908835659,-0.3767176607044719,-0.5226214490772788,-0.8790224952216721,-0.06971803503135524,-0.6501434754084031,-1.1777643267471292,-0.2004140417496998,-0.7262833564141744,-1.3708232991128342,-0.2862350152916567,-0.7914705711431927,-1.541517292066294,-0.3384829481453651,-0.3213895666727786,-0.946947066331526,-0.09436772871916234,-0.41887412989201883,-1.4092170448939976,-0.31630917318434637,-0.455277512953494,-1.3149678338296913,-0.41240240669714245,-0.4792455850528584,-1.1292872467916113,-0.4101199035606264,-0.10911616733551767,-0.9323634059209596,-0.14041586399342176,-0.17515705052544975,-1.1223404217931667,-0.3848230212893644,-0.2035992527709569,-0.7826022494350358,-0.4108443807371397,-0.2240978282814702,-0.4979477029227523,-0.34024210336391436,0.10575307548364854,-0.8517107757909023,-0.19478395849248312,0.06308315557717445,-1.0853812495217705,-0.3433482642344479,0.015946937345299925,-0.8952351743466428,-0.3306272943623303,-0.02169225301675771,-0.693511237549297,-0.2731217623465382,D
0.0,0.0,0.0,-0.2874753402717535,-0.09907756119518822,-0.12344900960529835,-0.5421417871835176,-0.3478105246017139,-0.19172465821314022,-0.6665092032936316,-0.6199997697076884,-0.2657526905983687,-0.6754106299317266,-0.8914225342222776,-0.3291121327598082,-0.5036922801228004,-0.8723974767846937,-0.059601752838553644,-0.6296297667163478,-1.167064012183426,-0.1838222126140178,-0.7024488935519756,-1.359807851011702,-0.2571718322535883,-0.7662541979539761,-1.5293100547429237,-0.29727318708305717,-0.31182731768144184,-0.9501387919391552,-0.08864440675530892,-0.4180680417980722,-1.4347109720989335,-0.2994461168438929,-0.4465757269352091,-1.2892636043987127,-0.37514602000182773,-0.4613596451618045,-1.0626066702856927,-0.35336262691111964,-0.10755102949542503,-0.9415892362238906,-0.1364766350687635,-0.18267707336001857,-1.125898050919523,-0.37206611490519126,-0.20356747384602095,-0.7829600575868353,-0.38504519292698464,-0.21374823695012726,-0.5110740942474278,-0.3023264927061209,0.10541364056660887,-0.8630691597022848,-0.19045670148770977,0.06948142556307471,-1.1081512620544063,-0.3276272267865288,0.031630205860523494,-0.9301331412545639,-0.30382040903117996,0.0023974210068409985,-0.7447243962083541,-0.2364208919901303,D
